date,title,link,page
2023-07-12,Join Our P2P Feedback Program and Earn Rewards!,https://announcements.bybit.com/en-US/article/join-our-p2p-feedback-program-and-earn-rewards--bltfb90bc2013f6bd01/,45
2023-07-11,Notice on Adjustments to Derivatives Fees for VIP and Pro Users,https://announcements.bybit.com/en-US/article/notice-on-adjustments-to-derivatives-fees-for-vip-and-pro-users-blt766110288ae19968/,46
2023-07-11,"Catch the Art of Trading Live on YouTube Live Stream and Share the 2,250 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/catch-the-art-of-trading-live-on-youtube-live-stream-and-share-the-2-250-usdt-prize-pool--blt78bce865ddd10293/,45
2023-07-11,"Demo Derby: Trade With No Losses and Share the 5,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/demo-derby-trade-with-no-losses-and-share-the-5-000-usdt-prize-pool--blt486c23aab1a243e1/,46
2023-07-10,Changes to Max. Order Size for USDT Perpetual Contracts (11-07-2023),https://announcements.bybit.com/en-US/article/changes-to-max-order-size-for-usdt-perpetual-contracts-11-07-2023--blta6a040524d011d96/,46
2023-07-07,Dual Asset 2.0: BCH Now Supported!,https://announcements.bybit.com/en-US/article/dual-asset-2-0-bch-now-supported--blt6105b5edc0df1915/,46
2023-07-07,Removal of Support for Unified Margin Account (UMA),https://announcements.bybit.com/en-US/article/removal-of-support-for-unified-margin-account-uma--blt87c65b3f8bec4626/,46
2023-07-07,"MNT ByStarter x Referral: The Chance for 3,000 Referrers to Win 100 MNT",https://announcements.bybit.com/en-US/article/mnt-bystarter-x-referral-the-chance-for-3-000-referrers-to-win-100-mnt-bltfd57237b02db1982/,46
2023-07-07,ByVotes Chapter 15: The Results Are In!,https://announcements.bybit.com/en-US/article/byvotes-chapter-15-the-results-are-in--blt8e479e38476fc35c/,46
2023-07-06,Suspension of Deposits & Withdrawals for Multichain-Bridged Tokens,https://announcements.bybit.com/en-US/article/suspension-of-deposits-withdrawals-for-multichain-bridged-tokens-blt2a1690330b0daf70/,47
2023-07-06,"New Listing: PEPE2/USDT — Share the 450,000,000,000 PEPE2 Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-pepe2-usdt-share-the-450-000-000-000-pepe2-prize-pool--bltb30c7c4c0fcfc6fb/,47
2023-07-06,Adjustment of Upper and Lower limit of Funding rate for XVGUSDT Perpetual Contract,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-xvgusdt-perpetual-contract-blt9afdf7af6c30641d/,46
2023-07-05,Stake CANDY to Earn Up to 365% APY!,https://announcements.bybit.com/en-US/article/stake-candy-to-earn-up-to-365-apy--blt736bb6940cd83d81/,47
2023-07-05,"🔥New XVGUSDT, PENDLEUSDT Contracts",https://announcements.bybit.com/en-US/article/-new-xvgusdt-pendleusdt-contracts-bltf29b3948f8f04791/,47
2023-07-05,Adjustment of Auto Repayment Process for Unified Trading Account,https://announcements.bybit.com/en-US/article/adjustment-of-auto-repayment-process-for-unified-trading-account-blte084ff97aba8c246/,47
2023-07-05,"New Listing: EGO/USDT — Grab a Share of the 1,833,000 EGO Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-ego-usdt-grab-a-share-of-the-1-833-000-ego-prize-pool--blt8254a6e1bba03c1b/,47
2023-07-03,"[Selected Southeast Asia Only] Deposit $100, Get 15 MNT Allocation",https://announcements.bybit.com/en-US/article/-selected-southeast-asia-only-deposit-100-get-15-mnt-allocation-blte5b3c2ed3682e097/,47
2023-07-03,Dual Asset 2.0: BLUR Now Supported! 💥,https://announcements.bybit.com/en-US/article/dual-asset-2-0-blur-now-supported--bltf2bbfadf09a0d4a8/,48
2023-07-03,Bybit to List PENDLE on Spot,https://announcements.bybit.com/en-US/article/bybit-to-list-pendle-on-spot-blt43a1369e7a21e7e3/,47
2023-07-03,"ByVotes Chapter 15: Vote for Your Favorite Project From $BEN Coin Collaborative, Vulcan Forged, NYM",https://announcements.bybit.com/en-US/article/byvotes-chapter-15-vote-for-your-favorite-project-from-ben-coin-collaborative-vulcan-forged-nym-blt7bc2973c815740e7/,48
2023-07-03,Termination of all BITUSDT Futures Grid Bots;  Auto-Redemption for BIT Liquidity Pools Complete,https://announcements.bybit.com/en-US/article/termination-of-all-bitusdt-futures-grid-bots-auto-redemption-for-bit-liquidity-pools-complete-blt0c58bca305c6e61f/,48
2023-07-03,Level Up With Automated Copy Trading and Enjoy Up to 15% in Profit Sharing!,https://announcements.bybit.com/en-US/article/level-up-with-automated-copy-trading-and-enjoy-up-to-15-in-profit-sharing--blt536ce72a8dc8223b/,48
2023-07-01,"European July Lucky Draw: Deposit and Trade to Win From Over 50,000 USDT in Exclusive Rewards!",https://announcements.bybit.com/en-US/article/european-july-lucky-draw-deposit-and-trade-to-win-from-over-50-000-usdt-in-exclusive-rewards-blt273e96e4bbba97ed/,48
2023-06-30,🔥 New MDTUSDT Contract,https://announcements.bybit.com/en-US/article/-new-mdtusdt-contract-blt4789ad4308338803/,48
2023-06-30,"Paradigm x Bybit: 100,000 USDT in Monthly Rewards for New Basis Traders",https://announcements.bybit.com/en-US/article/paradigm-x-bybit-100-000-usdt-in-monthly-rewards-for-new-basis-traders-blteb4157ebaa447cad/,48
2023-06-30,"Mantle (MNT) ByStarter: 5,000,000 Free MNT Up for Grabs 🔥",https://announcements.bybit.com/en-US/article/mantle-mnt-bystarter-5-000-000-free-mnt-up-for-grabs--blt2cc87ad0327f15cc/,48
2023-06-30,"🌞 ETH 2.0 Summer: Stake ETH and Share the 5,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/-eth-2-0-summer-stake-eth-and-share-the-5-000-usdt-prize-pool--blt7bb39d2821e692d5/,49
2023-06-29,"P2P HotSwap: Swap BTC, USDC and More to Share a 20,000 USDT Prize Pool! 🎉",https://announcements.bybit.com/en-US/article/p2p-hotswap-swap-btc-usdc-and-more-to-share-a-20-000-usdt-prize-pool--bltd79d082f8e648270/,49
2023-06-29,Cop Limited Edition AliExpress x The Moment3! NFTs!,https://announcements.bybit.com/en-US/article/cop-limited-edition-aliexpress-x-the-moment3-nfts--bltfbc5a1f92f8a754c/,49
2023-06-29,"[Netherlands Exclusive] Bybit x SATOS: Zero Fees, 1,000,000 SHIB, and 30 EUR Bonus Giveaway!",https://announcements.bybit.com/en-US/article/-netherlands-exclusive-bybit-x-satos-zero-fees-1-000-000-shib-and-30-eur-bonus-giveaway--bltcab1a78c6f6e5740/,49
2023-06-28,Coming Soon: MAVUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/coming-soon-mavusdt-perpetual-contracts-blt2dc9c7b4202510cf/,49
2023-06-28,Delisting of BIT Derivatives Contracts,https://announcements.bybit.com/en-US/article/delisting-of-bit-derivatives-contracts-bltdf9866413eb8bf10/,49
2023-06-27,"Spot Grid Bot Blitz: Trade and Share the 10,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/spot-grid-bot-blitz-trade-and-share-the-10-000-usdt-prize-pool--blt5ea93f3618cd4c1c/,49
2023-06-27,"Experience the Excitement of the Africa Trading Fiesta: Win a Share of 21,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/experience-the-excitement-of-the-africa-trading-fiesta-win-a-share-of-21-000-usdt-prize-pool--blt80e9c4f79163f800/,49
2023-06-27,"VELA/USDT: Deposit to Split a 18,000 VELA Prize Pool!",https://announcements.bybit.com/en-US/article/vela-usdt-deposit-to-split-a-18-000-vela-prize-pool--bltd6ad83cd912f8594/,50
2023-06-27,Introducing P2P HotSwap: Buy and Sell Popular Coins!,https://announcements.bybit.com/en-US/article/introducing-p2p-hotswap-buy-and-sell-popular-coins--bltde6cd46058973543/,50
2023-06-27,Delisting of CREAMUSDT Perpetual Contract,https://announcements.bybit.com/en-US/article/delisting-of-creamusdt-perpetual-contract-blt899511710feec7c6/,50
2023-06-27,Bybit Quests: Learn about Bybit Options and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-learn-about-bybit-options-and-stand-to-win-25-usdt-blt7a1adecdc3fe1dd2/,50
2023-06-26,New Feature: Auto-Lending on Bybit Lending,https://announcements.bybit.com/en-US/article/new-feature-auto-lending-on-bybit-lending-bltd0121955f176b10e/,51
2023-06-26,"New Listing MTC/USDT: Share the 40,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-mtc-usdt-share-the-40-000-usdt-prize-pool--bltec5bda02ab2d515f/,50
2023-06-26,Introducing: VIP Exclusive Token Allocation on Launchpad,https://announcements.bybit.com/en-US/article/introducing-vip-exclusive-token-allocation-on-launchpad-blta6a7dd47336b8be6/,50
2023-06-26,Bybit Completes Integration of USDC on the Arbitrum One Network,https://announcements.bybit.com/en-US/article/bybit-completes-integration-of-usdc-on-the-arbitrum-one-network-blt4f61e4fe61d10b57/,51
2023-06-26,"[Indonesia & Philippines Only] Deposit $50 & Trade $100, Get 20 USDT",https://announcements.bybit.com/en-US/article/-indonesia-philippines-only-deposit-50-trade-100-get-20-usdt-bltb961a8a4da798dd9/,50
2023-06-26,"USDC Stash and Yield: Win Big From the 300,000 USDC Prize Pool!",https://announcements.bybit.com/en-US/article/usdc-stash-and-yield-win-big-from-the-300-000-usdc-prize-pool--blt39b6bf27a621bf26/,50
2023-06-23,"Think Fast, Tap Faster and Win  Exclusive Oracle Red Bull Racing Merchandise!",https://announcements.bybit.com/en-US/article/think-fast-tap-faster-and-win-exclusive-oracle-red-bull-racing-merchandise--bltccec126576e14165/,51
2023-06-23,Web3 IDO Rewards Bash: Snapshot Period Starts Soon,https://announcements.bybit.com/en-US/article/web3-ido-rewards-bash-snapshot-period-starts-soon-blt437ff99d811f89a8/,51
2023-06-23,Upgrades for Master Traders: Explore the Latest Enhancements,https://announcements.bybit.com/en-US/article/upgrades-for-master-traders-explore-the-latest-enhancements-blt82d495ffe95edccb/,51
2023-06-23,P2P Double Rewards Galore: Start P2P Trading with Friends and Win up to 50 USDT,https://announcements.bybit.com/en-US/article/p2p-double-rewards-galore-start-p2p-trading-with-friends-and-win-up-to-50-usdt-blt62586a6b4414e333/,51
2023-06-22,P2P Summer Gala: 10 USDT Bonus and iPhone 14 Pro Max Await!,https://announcements.bybit.com/en-US/article/p2p-summer-gala-10-usdt-bonus-and-iphone-14-pro-max-await--bltf39b4e713d9a9c6a/,51
2023-06-22,Bybit to Support the BitDAO (BIT) Token Conversion & Rebranding to Mantle (MNT),https://announcements.bybit.com/en-US/article/bybit-to-support-the-bitdao-bit-token-conversion-rebranding-to-mantle-mnt--blta6b8736ac5a1c674/,51
2023-06-22,Bybit Next Level 2023,https://announcements.bybit.com/en-US/article/bybit-next-level-2023-blt3710461888fa184a/,52
2023-06-21,"Web3 IDO Rewards Bash: Share the 30,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/web3-ido-rewards-bash-share-the-30-000-usdt-prize-pool--bltf94b9a0fbbc6987d/,52
2023-06-19,"New Listing: TOMS/USDT — Grab a Share of the 125,000 USDT Prize Pool in Selected Region",https://announcements.bybit.com/en-US/article/new-listing-toms-usdt-grab-a-share-of-the-125-000-usdt-prize-pool-in-selected-region-blt69318493dc168680/,52
2023-06-19,"[MENA Region Only] Futures Grid Bot Gifts: Create bot, get 20 USDT, and split from 3,000 USDT!",https://announcements.bybit.com/en-US/article/-mena-region-only-f-blt395a8efbcf7bded9/,52
2023-06-19,Changes to Risk Limit for USDT Perpetual Contracts (19-06-2023),https://announcements.bybit.com/en-US/article/changes-to-risk-limit-for-usdt-perpetual-contracts-19-06-2023--blte3e6e1c753feea27/,52
2023-06-19,"[Selected Southeast Asia Only] Futures Grid Bot Gifts: Create bot, get 10 USDT, and split from 5,000 USDT!",https://announcements.bybit.com/en-US/article/futures-grid-bot-gifts-create-bot-get-10-usdt-and-split-from-5-000-usdt--blt75f5efb8839d062c//,52
2023-06-19,Introducing: Time Weighted Average Price (TWAP),https://announcements.bybit.com/en-US/article/introducing-time-weighted-average-price-twap--bltbb74facfd23721bb/,52
2023-06-16,"Just Landed: 14 New Copy Trading Pairs 🔥 (Jun 16, 2023)",https://announcements.bybit.com/en-US/article/just-landed-14-new-copy-trading-pairs-jun-16-2023--bltbd618fe6dedc89a8/,52
2023-06-16,"Liquidity Mining Rush: Claim Your Share of the 10,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/liquidity-mining-rush-claim-your-share-of-the-10-000-usdt-prize-pool--blt9b6d502be2b57cc3/,53
2023-06-16,"🎡 Bybit Earn Carnival: 25,000 USDT & 1 ETH Up for Grabs!",https://announcements.bybit.com/en-US/article/-bybit-earn-carnival-25-000-usdt-1-eth-up-for-grabs--blta1a83bcacdbf4eba/,53
2023-06-15,June Referral Rumble: Earn Up to 30 USDT for Every Referee!,https://announcements.bybit.com/en-US/article/june-referral-rumble-earn-up-to-30-usdt-for-every-referee--blt60baac37fa4a567a/,53
2023-06-15,"[New Users] OMN/USDT: Trade to Share 30,000 USDT Worth of OMN!",https://announcements.bybit.com/en-US/article/-new-users-omn-usdt-trade-to-share-30-000-usdt-worth-of-omn--bltb2ff3593731c20c9/,53
2023-06-15,ToolsGPT Now Live: Revolutionary AI Tool Integrated with ChatGPT,https://announcements.bybit.com/en-US/article/toolsgpt-now-live-revolutionary-ai-tool-integrated-with-chatgpt-bltd2419dae58e46a63/,53
2023-06-13,"OMN/USDT: Deposit and Split a 700,000 OMN Prize Pool!",https://announcements.bybit.com/en-US/article/omn-usdt-deposit-and-split-a-700-000-omn-prize-pool--bltf619ed4b61c7e6ba/,53
2023-06-12,Exciting Addition: Tri-Daily BTC and ETH Options Now Available!,https://announcements.bybit.com/en-US/article/exciting-addition-tri-daily-btc-and-eth-options-now-available--blt559e6fd28a6154bd/,54
2023-06-12,Euro Party: Enjoy Unbeatable EUR Quotes!,https://announcements.bybit.com/en-US/article/euro-party-enjoy-unbeatable-eur-quotes--blt9ccc2bd0dbcebf2e/,53
2023-06-12,"CANDY/USDT: Deposit and Split a 180,000 CANDY Prize Pool!",https://announcements.bybit.com/en-US/article/candy-usdt-deposit-and-split-a-180-000-candy-prize-pool--blt9c5e0ae5d08c7132/,53
2023-06-12,Bybit Card Lucky Swipes: Unbox Rewards and Stand to Win iPhone 14 Pro!,https://announcements.bybit.com/en-US/article/bybit-card-lucky-swipes-unbox-rewards-and-stand-to-win-iphone-14-pro--blt2352f6cadf2cb0b9/,54
2023-06-12,Adjustment of the Borrowed Amount Calculation in UTA Account under Cross Margin Mode,https://announcements.bybit.com/en-US/article/adjustment-of-the-borrowed-amount-calculation-in-uta-account-under-cross-margin-mode-blt655a208d918825cf/,54
2023-06-09,"Update on Maximum Order Value for Spot Pairs (June 12, 2023)",https://announcements.bybit.com/en-US/article/update-on-maximum-order-value-for-spot-pairs-june-12-2023--bltad8381b55e785197/,54
2023-06-08,"[Japan Exclusive] MT4 Bonus Galore: 100 USDT Sign Up Bonus + Up to 5,777 USDT in Deposit Bonuses!",https://announcements.bybit.com/en-US/article/-japan-exclusive-mt4-bonus-galore-100-usdt-sign-up-bonus-up-to-5-777-usdt-in-deposit-bonuses--bltda3bbe0f5cde0b48/,54
2023-06-08,Bybit Receives Official Approval to Operate in Kazakhstan,https://announcements.bybit.com/en-US/article/bybit-receives-official-approval-to-operate-in-kazakhstan-bltb194f7a3de60376e/,54
2023-06-08,"💥 Master Trader Arena: Grab Weekly Earnings of 3,000 USDT and More!",https://announcements.bybit.com/en-US/article/-master-trader-arena-grab-weekly-earnings-of-3-000-usdt-and-more--blt4095557fea52a9a9/,54
2023-06-08,"🔥New RADUSDT, UMAUSDT, COMBOUSDT Contracts",https://announcements.bybit.com/en-US/article/-new-radusdt-umausdt-combousdt-contracts-blt468bad8ff5ad0413/,54
2023-06-07,Adjustment of Upper and Lower limit of Funding rate for MTLUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-mtlusdt-perpetual-contracts-blt3aca909fa3e0b82d/,55
2023-06-07,USDT Gold Rush: Lend and Stake to Earn Up to 14% APR!,https://announcements.bybit.com/en-US/article/usdt-gold-rush-lend-and-stake-to-earn-up-to-14-apr--blt6109745ebad483b2/,55
2023-06-06,P2P Rangers Webinar: Join the Ultimate P2P Trading Experience!,https://announcements.bybit.com/en-US/article/p2p-rangers-webinar-join-the-ultimate-p2p-trading-experience--blt549624461c901965/,55
2023-06-06,"🔥 Introducing Recurring Buy: Start Your New Investment Strategy and Share 5,000 USDT!",https://announcements.bybit.com/en-US/article/-introducing-recurring-buy-start-your-new-investment-strategy-and-share-5-000-usdt--blt1666e62b11304f1c/,55
2023-06-06,VIP Exclusive Savings Bonanza: Earn 10% APY!,https://announcements.bybit.com/en-US/article/vip-exclusive-savings-bonanza-earn-10-apy--blt0bf7afac1a44721d/,55
2023-06-05,🔥 New AMBUSDT Contract,https://announcements.bybit.com/en-US/article/-new-ambusdt-contract-bltaca70deb5da3d362/,55
2023-06-05,Your Community Incentive: Complete Simple Tasks to Share the 3750 USDT Prize Pool!,https://announcements.bybit.com/en-US/article/your-community-incentive-complete-simple-tasks-to-share-the-3750-usdt-prize-pool--blt995fea167b66606d/,55
2023-06-05,"Catch the Art of Trading Live on YouTube and Share the 1,800 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/catch-the-art-of-trading-live-on-youtube-and-share-the-1-800-usdt-prize-pool--blt68570446652ebcae/,55
2023-06-02,Bybit Quests: Learn about Bybit Web3 and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-learn-about-bybit-web3-and-stand-to-win-25-usdt-blt2f1f61f606091f41/,56
2023-06-01,Vietnam - Malaysia: Summer Trading Party 2023,https://announcements.bybit.com/en-US/article/vietnam---malaysia-summer-trading-party-2023-blt7f251beac0edee90/,56
2023-06-01,Upgraded Unified Trading Accounts are Now Live!,https://announcements.bybit.com/en-US/article/upgraded-unified-trading-accounts-are-now-live--blt25649c4fc23eeb78/,56
2023-06-01,"Join the App Evolution: Shape Bybit App, Win Macbook Air!",https://announcements.bybit.com/en-US/article/join-the-app-evolution-shape-bybit-app-win-macbook-air--blt55a2d0629e0b070f/,56
2023-05-31,NEW: Trade USDC Pairs WIth Spot Grid Bots & Enjoy Zero Fees,https://announcements.bybit.com/en-US/article/new-trade-usdc-pairs-with-spot-grid-bots-enjoy-zero-fees-bltba17753ceb67ba33/,56
2023-05-31,Adjustment of Upper and Lower limit of Funding rate for LINAUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-linausdt-perpetual-contracts-bltd6c8b7fbf9839005/,56
